# Submitted by bp.schmidt@anu.edu.au
# Reduced by C. Lidman
# Spliced by C. Lidman
# Processed on 29/07/2026, 06:32:53
# Spliced on 29/07/2026, 06:34:03
# Using DEbass pipeline: v05
# Using Splice pipeline: v05
# Using metadata: m01
# Frame: Observer
# Heliocetric velocity correction (km/s):   4.17
# Barycetric velocity correction (km/s):   4.17
# Wavelengths: AIR
#
# Wavelength Flux Error
3403.87	6.7663e+00	3.0514e+01
3404.64	3.5131e+01	2.9401e+01
3405.42	-5.6516e+00	2.9745e+01
3406.19	-1.8649e+01	3.0416e+01
3406.97	2.5127e+01	3.0933e+01
3407.74	3.9645e+01	2.9866e+01
3408.51	4.3922e+01	2.9402e+01
3409.29	2.0827e+01	3.0679e+01
3410.06	2.0313e+01	3.1330e+01
3410.84	4.9884e+01	3.0895e+01
3411.61	1.8335e+01	3.0078e+01
3412.38	-8.4540e+00	3.0497e+01
3413.16	3.4278e+01	3.1052e+01
3413.93	5.3005e+01	2.9484e+01
3414.71	-5.7463e+00	2.6939e+01
3415.48	1.0727e+00	2.7941e+01
3416.25	1.8173e+01	2.8924e+01
3417.03	2.4071e+01	2.7938e+01
3417.80	2.6161e+01	2.8281e+01
3418.58	-1.8497e+00	2.7793e+01
3419.35	2.4314e+01	2.7576e+01
3420.12	1.0027e+02	2.9299e+01
3420.90	4.0899e+01	3.0066e+01
3421.67	-3.8213e+01	2.8517e+01
3422.45	3.5028e+01	2.7878e+01
3423.22	3.0843e+01	2.8749e+01
3423.99	-1.0405e+01	2.7321e+01
3424.77	1.7612e+01	2.6006e+01
3425.54	-1.3068e+00	2.7026e+01
3426.32	-2.0437e+00	2.7263e+01
3427.09	3.9533e+01	2.4491e+01
3427.86	8.6772e+00	2.2774e+01
3428.64	6.1493e+00	2.4253e+01
3429.41	2.7627e+01	2.4601e+01
3430.19	-2.8452e+01	2.5406e+01
3430.96	-4.5927e+01	2.6879e+01
3431.73	3.0538e+01	2.6803e+01
3432.51	3.0564e+01	2.5435e+01
3433.28	-1.3739e+01	2.4010e+01
3434.06	9.5595e+00	2.4682e+01
3434.83	1.5260e+01	2.5630e+01
3435.60	-4.5671e+00	2.4679e+01
3436.38	1.3824e+01	2.4205e+01
3437.15	5.7531e-02	2.3665e+01
3437.93	6.9878e+00	2.4479e+01
3438.70	3.0964e+01	2.4773e+01
3439.47	-1.0319e+01	2.2657e+01
3440.25	-2.3884e+00	2.1798e+01
3441.02	3.1415e+01	2.1454e+01
3441.80	-2.0338e+00	2.0453e+01
3442.57	-2.3638e+01	2.1961e+01
3443.34	2.3196e+01	2.3040e+01
3444.12	2.6000e+01	2.2327e+01
3444.89	-1.2339e+01	2.1732e+01
3445.67	-2.3913e+01	2.1696e+01
3446.44	-5.8085e+00	2.2892e+01
3447.21	8.8252e+00	2.2238e+01
3447.99	2.2636e+01	2.1489e+01
3448.76	-8.4478e+00	2.1787e+01
3449.54	-4.6241e+00	2.2145e+01
3450.31	3.6251e+01	2.2230e+01
3451.08	1.1154e+01	2.1041e+01
3451.86	-1.5026e+01	2.0354e+01
3452.63	4.7463e+00	2.0832e+01
3453.41	1.8709e+01	2.2126e+01
3454.18	-1.0953e+01	2.2792e+01
3454.95	-3.2275e+01	2.1934e+01
3455.73	-5.2684e+00	2.1879e+01
3456.50	2.2071e+01	2.1630e+01
3457.28	2.3840e+00	2.0785e+01
3458.05	-1.6517e+01	1.9942e+01
3458.82	-4.9510e+00	1.9781e+01
3459.60	2.2965e+01	2.0779e+01
3460.37	-9.6067e+00	2.0020e+01
3461.15	-1.5551e+01	1.9109e+01
3461.92	2.2298e+01	1.9871e+01
3462.69	1.3022e+01	2.1026e+01
3463.47	-5.5843e-01	2.0971e+01
3464.24	8.0211e+00	2.3479e+01
3465.02	6.9753e+00	2.1755e+01
3465.79	1.4484e+01	1.7631e+01
3466.56	4.7064e+00	1.8097e+01
3467.34	-5.0036e+00	1.8874e+01
3468.11	2.1929e+01	2.0546e+01
3468.89	6.7961e+00	2.0069e+01
3469.66	-2.0018e+01	1.9140e+01
3470.43	-4.2056e+00	1.9600e+01
3471.21	2.9354e+00	1.8937e+01
3471.98	5.3855e+00	1.8332e+01
3472.76	-3.1966e+00	1.8257e+01
3473.53	-3.2811e+00	1.7985e+01
3474.30	2.7669e+01	1.7669e+01
3475.08	3.3430e+01	1.6626e+01
3475.85	-1.4315e+00	1.5782e+01
3476.63	1.6053e+00	1.6236e+01
3477.40	3.2080e+01	1.6703e+01
3478.17	5.2402e+00	1.6653e+01
3478.95	-7.5538e+00	1.6446e+01
3479.72	2.4711e+01	1.6571e+01
3480.50	3.5770e+01	1.6339e+01
3481.27	1.1955e+01	1.6925e+01
3482.04	9.5257e+00	1.6463e+01
3482.82	1.4976e+01	1.5557e+01
3483.59	8.9486e+00	1.5328e+01
3484.37	1.4827e+01	1.4911e+01
3485.14	8.3734e+00	1.5118e+01
3485.91	-1.1124e+00	1.5912e+01
3486.69	1.2612e+01	1.6173e+01
3487.46	1.0509e+01	1.5622e+01
